aa,sced,cplx,site,resl,acap,etat,rely,data,prec,pmat,aexp,flex,pcon,tool,time,stor,docu,b,plex,pcap,kloc,ltex,pr,ruse,team,pvol,$>effort,$>months,$>defects,$>risk
5.35154384057,3.25860926558,1.09920589299,4.54974747627,3.08991232099,3.56131124165,3.02294792906,1.18738749395,2.05168043619,4.94103033668,3.71911522573,3.71425277076,1.5728393688,4.09120732079,4.17089350312,5.55000924727,4.33163049241,4.24060024402,4.51527312455,2.85416251353,4.44717855829,328.867940489,3.99908324221,3.1400824089,2.57629243502,2.92882868744,2.45722768554,279.173537012,20.2892644917,890.561880355,2.9490616622
3.23036690417,4.71594558559,3.63991197945,4.15148436105,2.03289943074,1.93753901323,3.14912603479,4.4796833887,4.9474198079,1.07777975697,3.99378252944,3.27809548634,3.95337796605,1.19491502435,2.49787792128,5.41675498771,5.13378602219,2.04935626355,5.42933924697,3.53512935413,1.64690571157,220.802473283,1.82644384008,3.85736162917,3.87584436506,1.17422584273,4.13988328829,2409.06011614,55.9927222991,23017.5705472,2.14477211796
2.17875470317,3.03332410818,4.32199371505,3.86883126675,2.32680398114,3.96726607295,3.15840057164,3.73191309334,2.42277823019,2.26630236248,1.41325426769,2.36126615528,4.84604008481,4.446670742,2.7882089181,4.88087862355,5.02011714624,4.47473541879,7.69534910666,1.67619186053,2.74851767948,349.546539742,2.91588494715,5.10770125999,5.94360190002,2.60530006164,2.77959545967,2706.72667315,41.5267242327,28631.6118388,0.536193029491
2.9182751373,3.9253431318,2.18229530464,3.37665445645,4.34710292875,2.18546478728,3.94101243846,3.004403009,4.81292529325,3.63213951076,4.74920287315,4.79319619174,2.79107379732,2.48824209416,3.20167218271,3.36356777151,4.92383317324,3.66885325761,3.90382823823,1.35228081311,3.20087834467,958.19976797,1.45813413019,4.45400722924,4.80812629843,1.8048453913,3.04009699765,5205.811948,50.5176622022,26630.6143914,0.268096514745
3.35625142734,2.92122052922,4.86226973304,4.70600888457,3.2213853681,4.15396210014,1.24594066598,1.24936070647,4.55320432298,2.16316868573,3.40145089475,2.78799344004,1.22033736387,3.20829630932,1.12196578491,5.09567170143,5.51201386262,3.80032824355,3.46470615994,2.34150274263,4.39264421605,867.821526226,4.75158960896,4.26823866218,5.50626882927,1.50533640419,3.61383388611,5469.52980027,43.8528987156,52297.471946,4.28954423592
4.62301243317,2.78781959709,2.44326261583,4.89131008482,4.60794099961,1.24155189091,4.56331517091,3.08237360703,3.61991339176,1.15565671367,3.55539965723,1.36028709931,3.01639514389,2.70099395301,1.62049295089,3.91428137134,3.97630584894,1.32442232478,5.70210570989,1.24456811618,4.47518296072,617.543637517,1.32800016672,3.66133969425,5.91152561076,3.19423064232,3.54590276615,5408.2864095,42.3063512166,24812.2884344,4.28954423592
3.15076417992,1.48362041958,2.96044797528,3.78960779711,4.49573920859,2.65411547614,4.02844582514,2.41764011388,4.13930068519,4.39563655297,3.88568865609,2.82614008078,4.19020068424,4.22420062261,3.40887437267,4.69685859356,3.15063605424,3.58535309479,9.02144838442,3.46140001791,3.9149451597,504.782726172,3.00160173085,3.09713276166,3.88439489521,1.83446817934,4.51802568184,1434.76104249,22.8258341143,10540.9180369,3.75335120643
4.02961241528,4.56814663883,2.83632714943,2.78168798571,4.81233678526,4.07391231774,3.18137020186,3.21097169869,3.67246117668,3.47720463392,2.36579646128,3.52056419779,1.88226204768,4.20488374475,2.95125783544,4.09127911951,3.59096422873,3.5543533471,8.33179582064,4.03014997563,4.55958637008,277.228864026,3.46778264584,4.31659405989,2.2414877367,1.15782822992,2.60586025465,379.029246217,31.4388220927,1144.63904588,0.268096514745
3.75263246039,4.43087002627,4.90552071462,4.05788843414,2.85376033768,2.46387174104,2.07941586314,3.72748804246,2.56636390601,4.48610871389,2.20982905471,4.1659976578,1.16020355692,2.15332942009,2.71061071893,4.26382017558,5.88219174738,3.20437690163,8.10606758717,3.5645412647,2.00805190784,780.561955827,4.89452324767,1.13123014302,2.16418300377,1.00612330816,2.20713418967,1679.71185658,50.483274768,17272.1301069,0.0
1.78187248663,2.24410832351,3.82538259062,2.7865530544,1.75770180257,1.04426044759,1.1600019879,3.56964635639,4.70748539649,4.05397283548,4.01474342938,4.86904637761,2.68865322073,1.10462835553,3.45813461322,4.35233324594,5.75605559792,4.64670784567,5.59153630908,3.86267022146,1.76435303309,756.739435044,3.51527248087,1.3064003124,5.90445959415,1.99422133882,4.28675298086,12084.4073878,53.1535348909,89421.6695114,2.9490616622
2.90672027147,1.46163427031,5.90760179289,5.15853450269,3.03480141759,2.03739171245,2.40162500898,1.94627054177,4.54742181414,1.44970622063,1.03533484725,4.39039916922,2.35624790681,2.24631040185,1.2876417811,5.92800519972,4.86211901065,1.93035804995,7.07689785569,3.95828051781,2.26604863856,663.935101233,3.20057517136,2.06325500691,5.68846418055,4.04146208438,4.18719554273,5955.43260322,37.2772736409,133997.852326,6.43431635389
1.17013682095,2.67551009103,5.12889274839,3.86910549713,2.99469672809,4.53527371656,3.92424399476,4.08188472199,4.04595088563,4.8834081521,2.29535942311,3.58221427229,2.96075506996,1.58004969354,4.11312348025,5.12444833502,4.17006516626,1.53483805286,6.84320451555,3.41316056038,2.35564529114,422.629681012,4.15117041866,2.43479123388,4.39040011009,4.30131719506,2.03532558944,1201.97953706,25.8891571218,8128.25675512,0.536193029491
5.3247920089,3.84422994992,4.71373642779,4.15384558547,1.78440765981,4.93877883507,3.17676097382,3.36099592246,4.83089309175,1.7294768106,2.77387707023,3.64648643939,3.57353294694,2.70688125835,1.97928344611,5.27236725166,4.1346324053,3.95218359217,6.77775356229,2.70588791154,4.17175796956,88.7058338253,1.32019652337,3.7709442338,5.5785185097,3.7698954587,4.84180122382,801.07763814,30.4799386104,1888.56193078,0.268096514745
1.68467947523,3.94990627793,4.38818205172,1.69193379991,3.93409092712,2.11804781798,2.43220771476,2.04157481062,4.31163462234,1.32220228525,2.93446788674,3.63353587948,2.37608623573,1.30770712955,1.84605734533,3.34506211989,5.36951768323,1.36291800568,9.33367264449,1.5098529678,1.21069376521,537.30108256,3.05273614198,4.5058154223,5.35302723706,2.75381614988,4.82913541618,5537.74556282,54.4743043082,180679.079027,2.9490616622
3.2323618332,4.07983270189,3.91613693136,1.56060486906,2.918377419,3.36158656218,1.11758496228,1.25108139951,2.62886316838,3.58755069943,4.56891061265,4.08177198401,4.99408069259,1.03040393684,1.20529948567,4.70324972854,4.32000602899,2.74482143391,6.79216816879,1.37151936517,1.01716591967,615.202618858,4.83685556571,3.74747565648,3.29624881984,4.56142887704,4.59130849555,2281.05364139,47.9644506513,32670.9162587,2.68096514745
5.66881580426,2.3095724145,4.98382672156,5.92855486245,1.54784767991,1.57700038887,2.51770133078,1.78337233575,2.70981688283,4.74733439669,1.63450459864,4.61705833982,2.93761726421,3.05698595197,1.42901867078,5.39194553879,3.3866256278,3.54283016378,7.0036368744,3.7594667215,4.16216247788,632.3215055,1.94855532681,1.09289498983,4.68071376182,2.04348094911,2.09716081107,1908.70869766,30.5981589203,17609.538201,6.97050938338
5.01196357625,3.83860530044,1.64118535068,1.56914974179,4.8182253751,3.18834760647,2.71961123635,4.82660969995,2.42470268769,2.13349201297,3.38936861473,4.09515943831,4.6004618595,3.81420541167,1.28270151738,3.88805515073,4.63336793317,1.60333625978,8.78032381072,3.72727165904,1.88487706352,617.085504565,1.46934890953,3.24084590438,5.48348715207,1.54835985808,3.3533586563,1700.66158824,36.6481719209,13411.3238729,3.21715817694
5.85909672828,1.47064615515,3.63934221577,1.14542026077,3.5585558085,1.08885398945,2.31279976565,4.95089778194,3.45803906135,1.35740077252,1.6758925859,4.18083089051,1.09227343204,1.13475829242,3.15475723388,5.89744744247,4.39991861842,3.3860953306,4.98625593665,2.73664792613,2.16367620631,532.453797475,4.34811022387,4.38995745983,4.75718664671,2.49336011102,4.14966380492,8773.68051086,43.9117166242,44770.1810336,5.8981233244
4.89579106724,4.94449653955,5.29409661224,4.02008434403,1.36986922248,4.3906885554,2.70648980291,1.58253624176,3.808884716,4.18848893856,3.93251012029,3.29369927247,4.37245663905,4.39837165167,1.28636063612,3.27020640322,5.45507673463,2.64463747161,4.17501112979,3.13749368386,3.36976432538,216.821500573,3.33452302718,5.79650296509,4.31695808196,2.80621932171,3.77862789323,516.509334037,34.0890998179,1909.39417129,2.41286863271
2.78345737849,3.75095083681,3.16290819033,3.52814132331,4.80082167699,2.55053874437,2.58221616353,3.34202116777,3.34643878796,1.40473775645,3.55639713743,3.28995402823,2.19475671632,4.35506738156,3.27049954254,4.53244174299,3.05022615483,1.17078590904,9.45793800008,3.20468617148,3.66903130523,603.136286573,1.41477525586,1.39190692474,2.7482416435,3.19860052056,4.32967478471,1450.27160363,34.5749494691,23464.1524199,0.268096514745
5.34948479532,2.15497036052,5.35322293187,3.29062462687,2.43266952664,1.3732435028,5.42158440675,1.32746141756,3.95885775338,2.22638167216,1.73419470828,4.65146656352,4.3055545072,1.96616897599,2.7770588317,5.09570445578,4.05692950166,4.61521179594,6.51656960678,4.82722879657,3.18323573647,212.300318258,4.29583947324,2.05712045681,5.35420377876,4.37722963912,4.60142529274,1139.8030374,25.5608914934,8476.94172045,4.02144772118
2.88918285918,4.21591516717,2.96175439914,3.95903469011,1.55418833462,1.46333536453,5.05134264192,4.5174766959,4.08021468454,2.28910668347,3.42843965787,4.82698129385,3.40808622918,2.46992952089,3.90717853045,5.91273997679,4.05838132199,4.65535338496,7.43069884087,1.92480648015,2.09478019108,448.841517239,1.55358471355,1.17219014551,2.34254012727,2.79889009735,4.05822150391,2330.59126925,55.5878873744,10560.4332346,0.536193029491
5.04374660182,2.61983794901,1.4587061825,5.15330254334,3.74564010239,4.29565603434,3.48345339804,3.61443352749,2.17083553412,2.90962056132,4.28085047585,2.13295165821,2.44373888075,1.48145053244,4.34731079717,3.50544760399,5.67167722819,2.02427316903,4.03545189141,4.26053016174,2.9158825013,900.346618779,2.53421189736,3.66565450534,4.25864888895,2.9295949002,2.7463977243,2103.67333553,31.4959503099,5990.020508,2.41286863271
1.0181021817,2.91656134861,3.33587301659,4.0101808812,1.16884977586,2.35757664666,5.38102759828,4.04771463411,4.13782624996,2.14771242693,2.15183986188,4.6117172246,4.70469873886,1.85091623654,1.67992768076,4.39465366067,5.54096872656,3.65622299233,9.24402525233,1.94253791557,1.25962080604,225.872506359,1.2636247747,5.75494057734,3.78818545519,1.32414385,4.62742401847,3612.95735877,40.2216121546,18529.5493355,5.8981233244
1.95760953159,2.91571795769,5.45713935254,4.96437620753,1.72340477419,4.17242853456,2.30234826505,1.71559974739,2.0954848816,1.39580618341,4.24357064987,1.56443030054,1.16017640199,4.36245989916,3.29507970613,4.51983683365,4.71962932189,4.68367241892,5.5648454887,4.10871061977,1.66034713537,22.6901928629,3.47654308144,4.8371060982,3.44453776251,3.93194201574,2.34667501923,85.6753978081,12.4655886414,373.527535956,4.02144772118
5.70404241286,3.21024570573,5.23452983965,4.19033917729,3.64058863091,1.29096718985,3.75207055003,2.60636080612,4.12212734797,2.02188023304,2.79197366697,4.39683313499,4.66129213161,4.03539192715,2.61033446333,5.571332967,5.20755074368,3.11780361352,8.87749830346,1.63878110951,4.28984279052,166.977963154,1.15464102846,3.04529623353,2.56425538049,4.4867591704,2.19648323005,967.464936135,29.2138735871,7553.61641122,2.14477211796
5.27615163281,2.09608830193,5.06843336596,1.09806290039,4.0327531431,1.6333803587,4.00291436758,1.51962851601,3.85458282448,1.67335208911,2.73771214863,4.0336322358,3.96760634788,1.41995417944,4.20490860847,5.95692772609,4.60281654184,1.79590271854,8.37275550179,3.39709460498,1.14299822205,57.2249747532,3.63801526987,5.50212814538,5.39759360048,4.15990361591,4.83582326321,596.103234159,20.8129969321,4498.34184931,2.9490616622
1.93648335129,3.52058968402,3.13145741921,2.09002016564,3.9052756631,1.98804164208,1.78528977526,1.76101677406,4.1645695782,1.84324630601,1.00597416945,3.51770059005,1.18745131215,1.1250246977,2.93021658366,3.00479066654,3.05706479515,3.04867449715,6.39005807862,1.0442509345,4.71756865688,276.788463967,4.33297762346,2.04368031739,5.60203386796,4.08980017247,2.60342393896,1446.44691893,35.7659105695,28006.9682879,4.02144772118
3.89291535933,3.90827245291,1.12039667923,4.30653497909,2.59772394417,2.87401881789,3.55487421158,3.82799433186,2.98216462747,4.05759768216,2.98592275258,2.08417939717,4.55496783456,4.83161638626,4.98174829568,5.13989542196,5.79101279377,4.03792742792,8.82281848186,4.35418313793,1.37595994541,813.060543386,2.63280333907,2.73463872899,3.05874976032,3.22070627203,3.24163409804,1750.22950383,36.2062566376,4375.28873787,1.60857908847
5.9648302273,2.83306550881,1.29715254163,5.79457627652,1.47703071449,4.64718725866,1.06930529519,1.45217777642,4.93364947141,4.61847812124,2.42814894679,1.01742312656,2.55764248363,3.06313628353,3.51393124987,3.00099855953,5.3599676329,3.45972244444,9.8714203044,4.77465565092,2.71652562079,420.66381529,1.39266210391,1.89825954922,2.9525042829,1.76373226777,3.66681815093,925.918473163,25.0407098849,3734.87420751,5.63002680965
3.81890522929,2.47806784196,5.90137320258,1.91138637681,2.53290662143,3.62761843528,2.3276389199,2.60752031648,2.12483296054,1.24569547153,3.27335314699,3.00311476667,1.98559207892,1.9196277332,1.23080191714,4.3364925161,5.76616681175,2.67608903817,7.31343101209,3.16803988774,3.24947859986,843.839014257,3.30933681206,1.90847672782,2.09033372436,4.36183811558,3.19928850895,6587.63651362,45.8846326402,56748.203932,0.536193029491
4.69722417763,3.35905910293,2.41908618779,4.64630069257,2.51980762165,1.72684875175,3.06007703247,4.34846604537,3.05954338108,1.38376693745,2.17234945778,4.17558062071,3.21556985869,2.95345836909,1.13630837192,3.03900053393,3.49089094987,4.67419214233,5.33348022246,1.00789363606,3.32413584542,286.797920467,3.86989069249,4.12458219232,2.01434717467,1.74681934606,2.96130759404,950.63398338,31.2276054694,5432.69983264,2.41286863271
2.88067824445,4.30157446234,5.94585764491,5.17994629976,4.94621226862,1.12720541538,3.84779469647,4.88375847564,4.81963085821,4.56270640113,3.79978007957,2.55095657859,4.52824881934,2.4780566505,3.02316253367,5.4502677041,3.24595210889,4.53829186575,8.65908283896,3.06310566929,1.98608422654,266.460874083,1.90420080846,2.75575018688,4.75200382976,3.64180502564,4.02087628345,1811.27237945,44.6200152907,4656.51825242,1.07238605898
1.12543615726,1.42845190398,1.01330586962,1.51053993383,1.23039454062,2.63417525356,3.03823624217,3.08542082055,4.92488706714,4.48774930658,4.64061488479,1.94220360642,1.2878704968,3.96744192393,1.96531211538,5.91009571945,3.9778193145,4.16398172667,4.42234476271,4.13807492918,1.39600756424,396.993590168,1.71902408542,4.40680693257,2.9763124094,1.92838679794,2.44133591853,5299.77908364,36.4672755009,22732.0616281,12.3324396783
4.70372441762,3.81359999034,2.20178119204,5.40011002861,2.69521724533,1.87863659803,4.76039644008,2.20941086016,2.30930912909,1.05580274329,3.05234366444,1.91656793527,4.34455234559,4.8727369579,4.35735764822,3.43097203637,3.03887875823,3.18786817929,8.05246776256,2.38018130825,1.24000159761,138.097093996,2.11600396708,5.83704796878,4.93417463449,3.66137455209,4.14037849784,648.954941243,26.9286969147,1086.42614674,2.14477211796
3.2133513121,1.99250142493,5.95639116877,3.73859947637,4.7891629055,1.7796860861,2.7903846992,4.04031072844,2.60491343724,4.30085124162,3.65356424959,3.08126285509,3.25989243607,3.61348431579,2.24027612103,5.52076581568,4.72529012526,2.44910366555,3.24463889572,2.09567108104,1.30793129478,184.803866466,3.7794066603,1.129552556,3.15835090879,4.26713811292,2.86477972691,1355.10099161,22.3061457045,4126.58769905,6.70241286863
3.14009997252,4.3819854818,5.16147293941,1.69921696206,1.14773199881,4.90555337879,1.10204170704,2.84806161468,4.96008163185,4.39074718936,1.03314158091,3.96305825678,2.7202342947,3.14125542995,2.86270123561,5.03745705798,5.42644225944,1.52592416366,8.59587259195,4.63245254583,4.6896110033,237.893868795,2.56509232745,4.76040677046,5.96889867878,1.62097356721,3.88213230145,992.145206778,42.9487491039,12471.6483793,2.41286863271
2.76241074366,3.32601377116,4.06609600513,2.00451976686,2.5447621464,3.54353911793,4.93341669652,4.90537799153,2.08354481437,2.9297833649,4.85705146287,1.72707716741,4.23808970739,3.77030144083,4.35167934508,3.91746752219,3.57065105371,4.00865881476,7.72472419472,3.23056237432,2.819566211,894.602735997,4.13730601485,5.9764086823,2.66687725721,1.0043882838,4.48547427606,3455.87065987,43.1723940385,5970.22037487,1.87667560322
2.01832661584,3.94170708903,3.97036251804,3.59953585048,4.60783468145,2.61005516341,3.07930159353,1.84912252637,4.76086927689,4.44037957218,1.41227827097,4.24766255245,4.45983569111,4.98908933045,2.13583526453,5.82394110227,5.98457295498,1.99507874908,8.84037982587,3.51806854716,4.07847671854,311.695704168,1.7652614522,1.64386894974,3.46520432897,3.7464276753,2.89505307279,871.680397411,28.2725153293,11446.9907593,2.41286863271
3.34082292465,3.46535263192,2.34554001704,3.27105277712,1.18815719242,1.20175184078,5.41775132817,1.03820667938,2.2083514361,1.54398418883,3.75407553786,1.47100799611,2.30071407379,2.42785159722,2.57984039406,3.44204922981,4.32225265653,4.9738836145,7.02026221339,2.98791730639,2.04844197557,278.947463655,4.66814378197,3.19927764293,2.80215907557,3.0696036586,3.34701365505,1174.3980448,33.420091914,7439.42706229,1.87667560322
5.56043433944,4.47584899308,1.56308265565,5.56521347986,1.98297514392,3.23911144976,5.74499647211,4.11543096281,2.17661738796,2.76453007173,2.03085373761,4.3878168655,4.59285099265,4.60569464902,4.38647541023,5.03336525599,5.05419054159,1.71878453986,4.85320465149,2.02647853397,4.94319724763,879.131095192,4.06873094471,5.62046477345,2.42931440478,1.0294630087,4.83505986924,1176.40853723,45.2643258556,7068.36634115,1.34048257373
1.86278746604,1.20630880483,5.2670888311,4.47855093134,2.08803630106,3.45734990204,1.57613531654,2.45707018329,4.06052113102,2.05817681627,2.33263770929,4.49584450227,3.028221882,4.06701492145,4.70207797666,4.9277574782,3.84295697369,4.46808147403,4.46266130826,1.3965299943,1.79048195304,780.261855265,1.1253821996,4.21740298146,5.58333605759,1.37862045475,2.16233255408,7338.73852203,41.0464632926,41678.0538302,5.8981233244
4.87772620031,4.4368930109,5.22798694954,2.59793243517,4.41831794514,2.63284481293,5.40784373463,3.72254224168,3.75227880719,3.27860637935,3.04604166791,3.8572530511,4.76039371999,2.90656012994,2.23990028593,5.18200086195,3.88726634321,2.73390371624,9.24099835545,1.86457073828,2.24920986136,96.7126210799,1.81903356505,5.56920279906,4.06600000615,1.06780793624,4.95936417989,1524.42066437,46.6270694673,3584.83157902,0.804289544236
3.5219159308,2.17846726322,1.10179360082,3.60094571997,3.1288908223,4.97683012504,3.34851363171,1.43702916345,2.33806006902,2.87361876843,1.41446163078,3.70934393232,2.33205614815,1.12806130559,1.92760571857,4.900822931,3.48533841486,1.35415411531,7.83857213087,4.03917692072,4.23750078908,682.283408234,2.9046211184,3.83669814088,5.81482099995,4.74203161115,4.43322577063,1796.50232592,30.3799863552,22450.3379251,5.36193029491
2.64015569575,2.78924880699,5.03669063082,3.87559345882,2.98008420808,3.93177630974,3.15855067136,1.83017263953,2.30354367248,2.03938059518,2.38225117617,1.57629874018,1.31327807367,1.20267742861,3.79546672374,3.95430800481,3.63383709542,1.28746099,3.95174458401,3.37496416199,4.9758493317,982.346799043,3.23115887811,1.6689387309,2.89238578967,2.99858828281,3.62240511183,3150.23566045,37.3687204661,68768.6482609,3.21715817694
1.55348064276,2.92050239342,1.77313064149,5.60465066271,2.84677069024,4.06358321617,3.58746786011,2.82681998643,4.39016423728,2.90554080731,4.02482090026,1.5309458493,4.02912805383,4.03739476767,1.47174982057,4.85947512984,5.33521520268,3.45807781673,7.48707985658,1.54317909958,1.39602837586,958.473249983,1.61551599065,2.04705526285,4.03641880252,2.59274510496,2.16851703581,3740.02865424,36.9464621291,66896.419818,7.23860589812
1.82915238256,3.28828788816,5.24622574847,3.21195912871,3.05896355404,4.09311246915,3.18963567097,1.17968993519,4.3857012176,4.76633617027,3.84183715723,2.07316379101,3.92200121489,3.55206074847,1.2283729478,5.40727783537,3.13627963701,1.65293755608,7.79652076097,3.12034415075,4.76017227543,678.318309043,1.43543918533,4.04576855375,5.07801222211,1.68986352727,2.13712271939,3010.97781197,41.0424994594,50617.3334128,2.9490616622
5.66336248972,2.15740920438,5.61400233136,3.79341413359,2.11647449847,1.75212436646,3.85997019944,1.44003345675,2.1512297678,2.57124711275,4.9789102062,4.97129686676,4.42266437642,3.3428061932,2.0670567493,3.30064258151,5.87188504769,1.13874197758,5.89550832314,4.9441948926,1.52333326002,197.004591206,3.96856859104,1.39219408012,5.30599594278,2.45568158891,3.81852784481,421.707272708,18.7239256699,5269.9639186,4.02144772118
5.00798866863,3.34065900488,5.09793781084,2.01405208747,4.04994980536,3.72115221901,1.92712375872,3.06243637699,2.1029370608,2.67887605217,2.45863791203,3.34029259496,3.66048460875,2.98743154111,1.06821527514,3.47344846647,3.70004737014,2.73653111529,7.01144073985,1.89834820382,2.27239688993,611.378803795,4.64560445018,2.22928983526,5.61595444575,4.41495086487,3.33177634126,3739.63711054,43.7487573763,24571.9523328,0.804289544236
1.49633817036,2.23079101237,5.36909636233,3.82220387269,3.57116619512,4.77538029111,2.38428295041,4.83969754679,2.89869794619,2.19784888398,2.51646782948,4.04911839178,1.62953705268,2.97582721709,3.51410424619,4.34830124282,4.63207226741,4.04659574366,5.60218962983,2.1937029875,1.17406722807,5.6511006323,2.29383810563,1.02251005473,4.20364106301,3.13630847081,3.84804098063,67.5862499911,11.2961719397,297.237867434,1.60857908847
2.47123978942,3.42408319241,4.02208309652,3.18759218439,1.89206517029,1.11519431417,3.25624183652,1.51367231727,4.88904180999,2.50769228743,2.91487764855,3.93566046807,4.1927483139,2.1298056658,4.94777291698,4.48161462675,4.69406917965,3.8639574769,5.67020004309,4.9410015023,3.38455328333,94.3511024009,3.98589004392,3.43612635543,5.62955164352,1.81798598104,4.87211049766,443.94011304,23.7571452919,8042.25218091,1.60857908847
3.12880816901,3.06942773149,3.3616391601,3.00752029672,1.64633330275,2.08864365855,1.62282922624,3.15317226442,4.23250290422,3.68103798987,2.43226717339,3.11036367345,1.14218693575,1.1605770705,4.30585824053,4.5585567865,4.56618164993,3.94369209406,4.70648997498,4.10212678097,4.50623087346,682.986569526,3.5936445187,4.98390663605,2.17392311173,4.236285345,4.02162959531,5503.50158237,51.5840337698,10498.1937542,0.0
5.86851216324,4.71514187448,4.55828070272,3.77181117925,2.87679943085,4.87162556322,3.41701083391,3.64367853175,3.25815038709,1.19129000134,4.32314250635,2.25059683874,2.54744919573,1.67405827508,4.8225183831,3.41760331344,4.35117353215,1.54012409111,6.0069895764,1.98850156051,2.37260405869,700.789137327,3.56563080482,2.45361334294,4.27971551486,2.32787781868,3.38692209039,2674.25933238,58.9604026567,12241.0538898,0.0
1.67190209544,3.90554091802,5.30139889927,2.1871318706,2.96727798349,1.94557340751,5.43621054373,3.33265228444,2.33821481248,3.48573434851,4.9001611959,4.91941203226,3.02272454622,1.93005830268,3.95420451122,3.50067377905,3.65308137926,2.30511999309,6.04938638363,1.94011240147,4.48395739653,447.20799224,2.83180398528,5.86691592393,2.99127447786,3.19544409816,3.09601204104,1584.40669693,34.80356396,2815.33191421,0.536193029491
